job_name,company_name,salary,city,district,experience,education,skill_tags,description,source,crawl_time,min_salary,max_salary
前端开发工程师,京东信息技术有限公司,43-23K,南京,朝阳区,3-5 年,本科,"Figma,平面设计,UI 设计,UX 设计,Photoshop",负责数据分析工作，要求高中及以上学历,generated,2026-03-30 19:41:46,39441,71003
系统架构师,VIVO网络技术有限公司,8-40K,成都,浦东新区,3-5 年,博士,"深度学习,NLP",负责系统架构工作，要求高中及以上学历,generated,2026-03-30 19:41:46,13944,38423
全栈工程师,美团智能科技有限公司,9-21K,苏州,浦东新区,1-3 年,本科,"市场营销,市场调研,新媒体运营,营销策划,品牌推广",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,36727,41258
前端开发工程师,OPPO数据服务有限公司,26-72K,杭州,海淀区,5-10 年,高中,"市场营销,市场调研,新媒体运营,营销策划,品牌推广",负责数据分析工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,34914,66650
测试工程师,VIVO系统有限公司,13-32K,南京,浦东新区,1-3 年,本科,"TensorFlow,深度学习,PyTorch",负责系统架构工作，要求高中及以上学历,generated,2026-03-30 19:41:46,45756,42137
Java 开发工程师,京东科技有限公司,27-50K,苏州,南山区,1-3 年,硕士,"敏捷开发,Spring,软件工程,软件开发,Git",负责数据分析工作，要求大专及以上学历,generated,2026-03-30 19:41:46,28385,71725
前端开发工程师,百度数据服务有限公司,31-67K,广州,朝阳区,5-10 年,大专,"NLP,深度学习",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,36237,57517
UI 设计师,百度信息技术有限公司,24-68K,深圳,天河区,3-5 年,大专,"数据分析,商业分析,项目管理",负责数据分析工作，要求博士及以上学历,generated,2026-03-30 19:41:46,21900,71114
全栈工程师,腾讯科技有限公司,31-36K,上海,南山区,经验不限,高中,"UI 设计,平面设计,Sketch,Figma",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,21688,70994
数据分析师,腾讯科技有限公司,9-36K,深圳,朝阳区,应届生,硕士,"CV,TensorFlow,PyTorch,机器学习",负责产品设计工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,33977,62652
数据分析师,京东科技有限公司,37-47K,上海,天河区,3-5 年,本科,"Git,Spring,Vue,敏捷开发,软件工程",负责产品设计工作，要求博士及以上学历,generated,2026-03-30 19:41:46,48672,23889
数据分析师,百度网络技术有限公司,30-36K,北京,天河区,3-5 年,大专,"单片机,FPGA,PCB",负责产品设计工作，要求大专及以上学历,generated,2026-03-30 19:41:46,24278,47386
全栈工程师,百度数据服务有限公司,17-46K,南京,朝阳区,1-3 年,博士,"敏捷开发,软件开发,Spring",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,46378,61811
Python 开发工程师,网易科技有限公司,18-54K,广州,浦东新区,应届生,本科,"平面设计,UX 设计,UI 设计",负责软件开发工作，要求大专及以上学历,generated,2026-03-30 19:41:46,17719,46909
运维工程师,百度系统有限公司,19-78K,苏州,天河区,5-10 年,博士,"Figma,Photoshop,UX 设计,UI 设计",负责数据分析工作，要求博士及以上学历,generated,2026-03-30 19:41:46,18410,68391
UI 设计师,网易网络技术有限公司,16-38K,广州,南山区,应届生,高中,"团队协作,项目管理",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,8266,53248
后端开发工程师,百度网络技术有限公司,15-64K,上海,南山区,1-3 年,博士,"Sketch,Photoshop,UI 设计",负责数据分析工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,24071,22531
前端开发工程师,百度科技有限公司,47-42K,广州,天河区,1-3 年,硕士,"Photoshop,Figma",负责产品设计工作，要求高中及以上学历,generated,2026-03-30 19:41:46,17138,37368
运维工程师,VIVO信息技术有限公司,30-30K,武汉,南山区,经验不限,本科,"NLP,TensorFlow,CV,深度学习,机器学习",负责系统架构工作，要求高中及以上学历,generated,2026-03-30 19:41:46,25196,40328
数据分析师,华为智能科技有限公司,42-64K,广州,天河区,3-5 年,高中,"FPGA,硬件开发,嵌入式",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,42813,59284
Java 开发工程师,阿里系统有限公司,45-20K,武汉,天河区,1-3 年,本科,"量化分析,投资分析",负责产品设计工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,48410,64263
测试工程师,京东系统有限公司,14-22K,成都,浦东新区,5-10 年,本科,"深度学习,NLP",负责系统架构工作，要求本科及以上学历,generated,2026-03-30 19:41:46,10138,46356
软件工程师,网易数据服务有限公司,9-16K,武汉,南山区,3-5 年,硕士,"Vue,Git,软件工程",负责数据分析工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,11645,26738
系统架构师,美团数据服务有限公司,8-16K,南京,,3-5 年,大专,"C++,Linux,数据结构,算法,Java",负责数据分析工作，要求博士及以上学历,generated,2026-03-30 19:41:46,28736,53338
软件工程师,百度信息技术有限公司,48-55K,深圳,,应届生,本科,"市场营销,品牌推广,市场调研",负责数据分析工作，要求博士及以上学历,generated,2026-03-30 19:41:46,8431,16014
数据库管理员,百度数据服务有限公司,31-37K,成都,海淀区,5-10 年,大专,"Spring,Git,软件开发,Vue,敏捷开发",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,41563,74639
产品经理,字节网络技术有限公司,42-17K,广州,南山区,5-10 年,硕士,"软件开发,软件工程,敏捷开发,Git,Vue",负责数据分析工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,27305,47166
测试工程师,VIVO信息技术有限公司,35-62K,北京,天河区,5-10 年,本科,"商业分析,数据分析,团队协作",负责数据分析工作，要求高中及以上学历,generated,2026-03-30 19:41:46,33670,45905
数据分析师,字节信息技术有限公司,31-23K,广州,朝阳区,5-10 年,大专,"Git,软件工程",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,19770,37320
产品经理,华为智能科技有限公司,49-71K,南京,海淀区,3-5 年,高中,"品牌推广,市场调研",负责软件开发工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,12447,59679
系统架构师,字节信息技术有限公司,14-54K,西安,海淀区,应届生,高中,"Sketch,平面设计,Photoshop,UI 设计",负责数据分析工作，要求大专及以上学历,generated,2026-03-30 19:41:46,28183,69794
网络工程师,美团系统有限公司,22-71K,广州,南山区,应届生,硕士,"CV,NLP",负责产品设计工作，要求高中及以上学历,generated,2026-03-30 19:41:46,28618,68470
Python 开发工程师,腾讯网络技术有限公司,38-28K,广州,,3-5 年,硕士,"项目管理,商业分析,团队协作",负责系统架构工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,16355,26784
后端开发工程师,字节智能科技有限公司,11-71K,杭州,,经验不限,硕士,"风险管理,量化分析,金融分析",负责数据分析工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,33861,28017
数据分析师,华为系统有限公司,47-28K,武汉,海淀区,经验不限,高中,"商业分析,沟通协调,团队协作,数据分析",负责系统架构工作，要求博士及以上学历,generated,2026-03-30 19:41:46,17599,76403
前端开发工程师,美团信息技术有限公司,34-69K,杭州,海淀区,3-5 年,高中,"沟通协调,数据分析",负责系统架构工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,30959,21154
全栈工程师,VIVO科技有限公司,38-40K,深圳,浦东新区,经验不限,本科,"硬件开发,单片机,电路设计",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,31195,71193
软件工程师,小米科技有限公司,33-34K,杭州,天河区,1-3 年,大专,"电路设计,单片机,FPGA,嵌入式",负责软件开发工作，要求高中及以上学历,generated,2026-03-30 19:41:46,34221,39717
Python 开发工程师,腾讯信息技术有限公司,48-65K,苏州,朝阳区,应届生,本科,"CV,深度学习",负责数据分析工作，要求大专及以上学历,generated,2026-03-30 19:41:46,14796,37008
前端开发工程师,VIVO智能科技有限公司,44-72K,北京,天河区,3-5 年,本科,"数据库,Java,Python,算法",负责产品设计工作，要求大专及以上学历,generated,2026-03-30 19:41:46,23090,48279
算法工程师,OPPO数据服务有限公司,37-53K,广州,南山区,1-3 年,高中,"财务报表,投资分析,金融分析,量化分析,风险管理",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,34151,25744
后端开发工程师,VIVO系统有限公司,24-31K,杭州,朝阳区,3-5 年,博士,"硬件开发,PCB,电路设计,FPGA,嵌入式",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,23545,24842
Python 开发工程师,OPPO智能科技有限公司,45-46K,上海,南山区,3-5 年,硕士,"风险管理,量化分析,投资分析,财务报表,金融分析",负责数据分析工作，要求大专及以上学历,generated,2026-03-30 19:41:46,17206,39124
全栈工程师,阿里网络技术有限公司,49-47K,成都,天河区,5-10 年,博士,"电路设计,PCB,嵌入式,单片机,硬件开发",负责产品设计工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,34798,51135
Java 开发工程师,腾讯科技有限公司,46-41K,南京,南山区,5-10 年,本科,"Python,Linux",负责产品设计工作，要求硕士及以上学历,generated,2026-03-30 19:41:46,36674,75340
数据分析师,华为系统有限公司,25-59K,武汉,浦东新区,经验不限,本科,"团队协作,沟通协调,项目管理",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,47328,41032
网络工程师,小米数据服务有限公司,17-42K,南京,南山区,5-10 年,高中,"商业分析,沟通协调,团队协作",负责软件开发工作，要求高中及以上学历,generated,2026-03-30 19:41:46,20201,22718
产品经理,OPPO科技有限公司,29-30K,武汉,朝阳区,1-3 年,高中,"Git,敏捷开发,Spring,Vue,软件开发",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,46002,19453
系统架构师,VIVO智能科技有限公司,14-36K,北京,南山区,1-3 年,硕士,"深度学习,NLP",负责数据分析工作，要求本科及以上学历,generated,2026-03-30 19:41:46,47424,65167
全栈工程师,小米智能科技有限公司,15-79K,西安,,3-5 年,博士,"UX 设计,Figma,Photoshop",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,49358,63997
数据分析师,美团网络技术有限公司,41-60K,南京,朝阳区,经验不限,硕士,"品牌推广,市场营销",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,43103,59051
系统架构师,百度系统有限公司,38-38K,广州,浦东新区,经验不限,大专,"软件开发,Vue",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,36964,55433
产品经理,华为数据服务有限公司,8-71K,苏州,天河区,经验不限,本科,"Figma,Photoshop,UI 设计,平面设计,Sketch",负责软件开发工作，要求本科及以上学历,generated,2026-03-30 19:41:46,18213,66753
网络工程师,VIVO系统有限公司,48-66K,深圳,天河区,经验不限,高中,"NLP,机器学习,PyTorch,CV",负责系统架构工作，要求本科及以上学历,generated,2026-03-30 19:41:46,19439,45118
系统架构师,百度信息技术有限公司,10-40K,南京,,1-3 年,硕士,"硬件开发,电路设计",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,18191,54116
全栈工程师,VIVO信息技术有限公司,40-37K,广州,浦东新区,1-3 年,本科,"电路设计,单片机,FPGA,PCB,嵌入式",负责产品设计工作，要求大专及以上学历,generated,2026-03-30 19:41:46,22411,30455
Python 开发工程师,阿里数据服务有限公司,23-63K,北京,海淀区,1-3 年,大专,"数据库,算法,C++,Java,Linux",负责软件开发工作，要求大专及以上学历,generated,2026-03-30 19:41:46,23811,71473
运维工程师,华为系统有限公司,34-21K,南京,朝阳区,3-5 年,博士,"市场调研,营销策划,品牌推广,新媒体运营",负责系统架构工作，要求大专及以上学历,generated,2026-03-30 19:41:46,27184,18629
算法工程师,阿里系统有限公司,11-38K,北京,南山区,1-3 年,硕士,"UI 设计,Photoshop,平面设计,Figma",负责系统架构工作，要求博士及以上学历,generated,2026-03-30 19:41:46,12885,38546
Java 开发工程师,美团数据服务有限公司,40-28K,苏州,天河区,3-5 年,硕士,"数据分析,团队协作,项目管理",负责数据分析工作，要求本科及以上学历,generated,2026-03-30 19:41:46,21262,60400
测试工程师,VIVO科技有限公司,24-72K,武汉,天河区,3-5 年,硕士,"软件开发,Git,Vue,软件工程",负责数据分析工作，要求高中及以上学历,generated,2026-03-30 19:41:46,20461,71359
Python 开发工程师,网易系统有限公司,35-30K,苏州,天河区,应届生,本科,"嵌入式,FPGA,硬件开发,单片机",负责软件开发工作，要求博士及以上学历,generated,2026-03-30 19:41:46,48012,24400
测试工程师,网易系统有限公司,48-79K,武汉,南山区,经验不限,本科,"新媒体运营,营销策划,市场营销",负责数据分析工作，要求大专及以上学历,generated,2026-03-30 19:41:46,13027,66783
Python 开发工程师,阿里科技有限公司,50-25K,广州,,1-3 年,博士,"品牌推广,市场调研,营销策划,新媒体运营,市场营销",负责产品设计工作，要求本科及以上学历,generated,2026-03-30 19:41:46,37892,55790
